filepath,filename,label,extension,file_hash,is_readable,width,height,channels,file_size_kb,split
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\PMY_166261.jpg,PMY_166261.jpg,immature_granulocytes,.jpg,a9a2b8b583b6abeaa942a14984fa25c0,True,360.0,363.0,3.0,17.88,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_474304.jpg,PLATELET_474304.jpg,platelet,.jpg,4e5cc5900e016d4bd4683f13e5d8def5,True,360.0,363.0,3.0,12.92,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_184763.jpg,MY_184763.jpg,immature_granulocytes,.jpg,7cd30fcaaa269bafa81f214ee0a3db1c,True,360.0,363.0,3.0,19.55,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_10387.jpg,BA_10387.jpg,basophil,.jpg,c1d0c69a1b54b3a9dfaa874d428d855b,True,360.0,363.0,3.0,15.13,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_621479.jpg,PLATELET_621479.jpg,platelet,.jpg,00e05727ea727c1a08d6e23398ab4363,True,360.0,363.0,3.0,12.73,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_409320.jpg,EO_409320.jpg,eosinophil,.jpg,0d5ec091453cddaff55537c2f2afc44d,True,360.0,363.0,3.0,16.87,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_447518.jpg,MMY_447518.jpg,immature_granulocytes,.jpg,de9027ead81b122355c94b1a9904c892,True,360.0,363.0,3.0,17.1,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_522232.jpg,EO_522232.jpg,eosinophil,.jpg,d626ace3f176e7a4af2c04d307bf7930,True,360.0,363.0,3.0,18.52,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_888637.jpg,EO_888637.jpg,eosinophil,.jpg,bf9e2b9bfe95b33a2318fcb23de582bb,True,360.0,363.0,3.0,14.06,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_779592.jpg,BA_779592.jpg,basophil,.jpg,ce1ef75c4f15fff6bf0ac021cbdc56a3,True,360.0,363.0,3.0,19.0,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_917757.jpg,BNE_917757.jpg,neutrophil,.jpg,c3e321c81d63dd69d3bc5dd3ff430934,True,360.0,363.0,3.0,14.3,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_974646.jpg,EO_974646.jpg,eosinophil,.jpg,9022934d725b5a8a17e15cdf5bf71771,True,360.0,363.0,3.0,15.76,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\lymphocyte\LY_13552.jpg,LY_13552.jpg,lymphocyte,.jpg,addabde193b525623ed821bf35e8721c,True,360.0,363.0,3.0,15.66,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\lymphocyte\LY_426695.jpg,LY_426695.jpg,lymphocyte,.jpg,54c954b769931959981b33d569dd7db9,True,360.0,363.0,3.0,13.66,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_226032.jpg,SNE_226032.jpg,neutrophil,.jpg,e4b6ed90dd9e1194f14b1d5d8a7655bb,True,360.0,363.0,3.0,15.19,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_170049.jpg,BNE_170049.jpg,neutrophil,.jpg,9f7c2f252a7704234fdfc1482ae2db5f,True,360.0,363.0,3.0,15.82,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_830761.jpg,MY_830761.jpg,immature_granulocytes,.jpg,ce0a2f8641ca5d82b5406d75cf29e83f,True,360.0,363.0,3.0,19.22,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_716119.jpg,EO_716119.jpg,eosinophil,.jpg,bb32e7edc4e731f35280f23bac72a323,True,360.0,363.0,3.0,18.59,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_935028.jpg,PLATELET_935028.jpg,platelet,.jpg,be3fb8e2a271faa975a56d6b25d91ffc,True,360.0,363.0,3.0,13.67,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_516734.jpg,SNE_516734.jpg,neutrophil,.jpg,dd36cfb7ffcd6704ddf7fb672cac8430,True,360.0,363.0,3.0,18.05,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_36065.jpg,EO_36065.jpg,eosinophil,.jpg,9ee9da97454c3d15cf6061728053b1fa,True,360.0,363.0,3.0,13.03,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_630078.jpg,MMY_630078.jpg,immature_granulocytes,.jpg,49bbeb60425ce4fb8bace4bf687969a7,True,360.0,363.0,3.0,16.47,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_503298.jpg,EO_503298.jpg,eosinophil,.jpg,4c98284e43a1e8c7dfd3a3efe4e86864,True,360.0,363.0,3.0,14.61,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\lymphocyte\LY_289402.jpg,LY_289402.jpg,lymphocyte,.jpg,a362732442270e4446fd82ba813ae334,True,360.0,363.0,3.0,14.97,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_745580.jpg,MMY_745580.jpg,immature_granulocytes,.jpg,8fd3c5f6d20a59b182dd6879e2bae874,True,360.0,363.0,3.0,19.24,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_892000.jpg,ERB_892000.jpg,erythroblast,.jpg,5936854f7f7b16529fdee2150dc531f4,True,360.0,363.0,3.0,14.28,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_929591.jpg,EO_929591.jpg,eosinophil,.jpg,6762ec20a4553bbd1a4b2c5c3e11728d,True,360.0,363.0,3.0,18.4,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_397187.jpg,BA_397187.jpg,basophil,.jpg,ef59dbf3a0de776370a78c97515df9d2,True,360.0,363.0,3.0,19.19,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_267802.jpg,EO_267802.jpg,eosinophil,.jpg,66ca596428a1b9950e6afecf30c652dd,True,360.0,363.0,3.0,16.22,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_740551.jpg,BNE_740551.jpg,neutrophil,.jpg,71bd7d56c64bde459e8f99d6e5974e84,True,360.0,363.0,3.0,16.79,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_599313.jpg,ERB_599313.jpg,erythroblast,.jpg,1879469802a8732956b2860fc8437133,True,360.0,363.0,3.0,12.86,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\lymphocyte\LY_299709.jpg,LY_299709.jpg,lymphocyte,.jpg,ff6469ca31c508a01bc20b1a3b872929,True,360.0,363.0,3.0,16.66,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_712743.jpg,PLATELET_712743.jpg,platelet,.jpg,b2ffbda0f1a4da1b08f6e91c7fd3d1ad,True,360.0,363.0,3.0,12.9,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_621854.jpg,EO_621854.jpg,eosinophil,.jpg,88111afe38076f1d3f22b334a30da345,True,360.0,363.0,3.0,20.14,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\IG_876560.jpg,IG_876560.jpg,immature_granulocytes,.jpg,91a44fee05d525cbcbfe4a98848ac8d6,True,360.0,360.0,3.0,13.12,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_94135.jpg,BNE_94135.jpg,neutrophil,.jpg,021b305a44e54b5922bf40b82e8e2868,True,360.0,363.0,3.0,15.99,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_167192.jpg,MMY_167192.jpg,immature_granulocytes,.jpg,9a3d1440ccadc09c4825906672fb7a59,True,360.0,363.0,3.0,16.84,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_218168.jpg,SNE_218168.jpg,neutrophil,.jpg,5c223b9dcb27fe12a61c4f2a509f72f5,True,360.0,363.0,3.0,15.1,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_835864.jpg,ERB_835864.jpg,erythroblast,.jpg,84b1558acb64241a92a9187ac47632de,True,360.0,363.0,3.0,11.46,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_392709.jpg,PLATELET_392709.jpg,platelet,.jpg,500f208e43419a3cee349f9f43d7401c,True,360.0,363.0,3.0,12.11,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_897796.jpg,EO_897796.jpg,eosinophil,.jpg,4ee978a5239cef643b01b6331cc97c41,True,360.0,363.0,3.0,16.82,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_302593.jpg,MY_302593.jpg,immature_granulocytes,.jpg,7dc9697b07602a800003bdeffab7ee3f,True,360.0,363.0,3.0,16.86,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_978104.jpg,EO_978104.jpg,eosinophil,.jpg,99f0bea988f17aa3424d59cf487c335d,True,360.0,363.0,3.0,17.77,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\IG_682554.jpg,IG_682554.jpg,immature_granulocytes,.jpg,9752511d0b097a3705bceb0192eca8f9,True,360.0,360.0,3.0,15.43,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_977916.jpg,MY_977916.jpg,immature_granulocytes,.jpg,9825463561e59df7fca523a205427fff,True,360.0,363.0,3.0,18.23,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\monocyte\MO_194646.jpg,MO_194646.jpg,monocyte,.jpg,be2202f547779e3e6139b57b896ace9b,True,360.0,363.0,3.0,17.83,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_583880.jpg,EO_583880.jpg,eosinophil,.jpg,a20f9e93648d48398683c271fd3604eb,True,360.0,363.0,3.0,14.64,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_863887.jpg,BNE_863887.jpg,neutrophil,.jpg,24033594ca494a0c35b31a2d800d67c9,True,360.0,363.0,3.0,16.41,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_454218.jpg,EO_454218.jpg,eosinophil,.jpg,04ad163b37009cdaefd4f9ca2850ea29,True,360.0,363.0,3.0,18.33,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_976865.jpg,BNE_976865.jpg,neutrophil,.jpg,c446f616d34b1c77981fa6db95a4dd93,True,360.0,363.0,3.0,16.81,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_677968.jpg,MY_677968.jpg,immature_granulocytes,.jpg,21d7adfc5e1bb3c8046a1926e9ee4d4c,True,360.0,363.0,3.0,16.18,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_688575.jpg,SNE_688575.jpg,neutrophil,.jpg,367f098e4feb968c9f444c9cf8002e1c,True,360.0,363.0,3.0,16.12,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_328930.jpg,SNE_328930.jpg,neutrophil,.jpg,ed50be2ddeb1434d5fe142d6f024b1dc,True,360.0,363.0,3.0,15.18,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_768939.jpg,PLATELET_768939.jpg,platelet,.jpg,c17fe9b27d06c3c0ed615901bbd8e89c,True,360.0,363.0,3.0,14.69,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_773334.jpg,SNE_773334.jpg,neutrophil,.jpg,84412e7dbcb6e419ce23f424833cd25e,True,360.0,363.0,3.0,15.85,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_4594.jpg,MMY_4594.jpg,immature_granulocytes,.jpg,f37bee9d4758c483ac0f0506e1f4dc88,True,360.0,363.0,3.0,21.8,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_23571.jpg,EO_23571.jpg,eosinophil,.jpg,14f484ab3ca6abc81464b56600ee5522,True,360.0,363.0,3.0,17.48,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_60036.jpg,MY_60036.jpg,immature_granulocytes,.jpg,6ac958ccdc27618a3e46f1c3f82390d7,True,360.0,363.0,3.0,16.12,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_66567.jpg,EO_66567.jpg,eosinophil,.jpg,341f7d3a87f5ce5bdcbeb516a10b0e35,True,360.0,363.0,3.0,19.84,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_545123.jpg,BNE_545123.jpg,neutrophil,.jpg,9bace9f578d619a729521d7c7da0bb31,True,360.0,363.0,3.0,16.1,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_451831.jpg,PLATELET_451831.jpg,platelet,.jpg,96b32bef7d978634dcf2e71811698aee,True,360.0,363.0,3.0,13.53,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_637313.jpg,PLATELET_637313.jpg,platelet,.jpg,c9692b2d52e66efbb03804a06ef6d70c,True,360.0,363.0,3.0,12.76,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_475803.jpg,SNE_475803.jpg,neutrophil,.jpg,e43b192d035b60a0eb120a50344d2b90,True,360.0,363.0,3.0,15.13,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_485297.jpg,PLATELET_485297.jpg,platelet,.jpg,c6d4961d804dfd5e63e9d0e6b49f05da,True,360.0,363.0,3.0,13.28,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_381092.jpg,EO_381092.jpg,eosinophil,.jpg,87cd20a36367fa368232b103f1557ebe,True,360.0,363.0,3.0,17.17,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_645219.jpg,MMY_645219.jpg,immature_granulocytes,.jpg,51af47c33ecf92a678684a271bcfceb0,True,360.0,363.0,3.0,18.91,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\monocyte\MO_20194.jpg,MO_20194.jpg,monocyte,.jpg,f81762a315bc25db475379cf69a45abd,True,360.0,363.0,3.0,18.67,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_488297.jpg,EO_488297.jpg,eosinophil,.jpg,3e4ef649cded92e9ff188ceb262c1250,True,360.0,363.0,3.0,17.03,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_830075.jpg,EO_830075.jpg,eosinophil,.jpg,8ff370eb4109399f28694a758e958636,True,360.0,363.0,3.0,18.14,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_87787.jpg,ERB_87787.jpg,erythroblast,.jpg,6e60831c33cd4dac7ba51705e6a64043,True,360.0,363.0,3.0,16.54,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_47359.jpg,PLATELET_47359.jpg,platelet,.jpg,8c44c0d9cfa39059f24825c0e2046f13,True,360.0,363.0,3.0,13.78,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\monocyte\MO_960407.jpg,MO_960407.jpg,monocyte,.jpg,dcbf3c2ffe9ea3218cbf3aea12d8b3a2,True,360.0,363.0,3.0,17.86,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_538116.jpg,ERB_538116.jpg,erythroblast,.jpg,df32bdf8eae7390dda09d6e06ba772ea,True,360.0,363.0,3.0,13.65,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_635801.jpg,BA_635801.jpg,basophil,.jpg,0480de382b9f6a425113dd8fbbdd6773,True,360.0,363.0,3.0,19.16,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_415847.jpg,ERB_415847.jpg,erythroblast,.jpg,c23fbbcd890a8085be417e2eb8426f14,True,360.0,363.0,3.0,11.5,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_376075.jpg,BNE_376075.jpg,neutrophil,.jpg,1ff0cf3c75baedf2b593c74ec2a6d9c7,True,360.0,363.0,3.0,17.18,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\erythroblast\ERB_356501.jpg,ERB_356501.jpg,erythroblast,.jpg,7a0ff93ee4f14891d0d0855418d0e93e,True,360.0,360.0,3.0,14.9,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_667822.jpg,BNE_667822.jpg,neutrophil,.jpg,42d234d57d967204ac8ef066e058580a,True,360.0,363.0,3.0,15.82,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_148538.jpg,BNE_148538.jpg,neutrophil,.jpg,2a5e594bae78ee3a06474168285a37d3,True,360.0,363.0,3.0,14.91,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_29646.jpg,MY_29646.jpg,immature_granulocytes,.jpg,d2b6cf80f4a971416679ad1256657cde,True,360.0,363.0,3.0,15.09,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_887335.jpg,BA_887335.jpg,basophil,.jpg,d7dee272fdf4377eaa3479a5ee9fb4fa,True,360.0,363.0,3.0,15.3,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_514605.jpg,PLATELET_514605.jpg,platelet,.jpg,42880db19bbbb3a99bde59066515d4e3,True,360.0,363.0,3.0,14.12,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_577804.jpg,EO_577804.jpg,eosinophil,.jpg,4a7263fb0c1ac3ef0d7559990618470e,True,360.0,363.0,3.0,16.44,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_472410.jpg,MY_472410.jpg,immature_granulocytes,.jpg,f41c446552d22d85bc9091d427ed3ae6,True,360.0,363.0,3.0,17.09,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\lymphocyte\LY_600393.jpg,LY_600393.jpg,lymphocyte,.jpg,32c9ee26dd39121da644d562d9365450,True,360.0,363.0,3.0,17.62,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_466299.jpg,PLATELET_466299.jpg,platelet,.jpg,b9b6bc504071ccb3bdeb5213cf358ede,True,360.0,363.0,3.0,6.99,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_124214.jpg,PLATELET_124214.jpg,platelet,.jpg,35570f21b78b46786450670b4d2cf593,True,360.0,363.0,3.0,12.78,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_186590.jpg,PLATELET_186590.jpg,platelet,.jpg,95f53a6c2478c3d0352002938d94ccf4,True,360.0,363.0,3.0,10.66,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_247442.jpg,MY_247442.jpg,immature_granulocytes,.jpg,59502930318fadb1101a3214fcce54e4,True,360.0,363.0,3.0,15.89,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\monocyte\MO_927827.jpg,MO_927827.jpg,monocyte,.jpg,90c8293a7c59ff210e05e057485db07d,True,360.0,363.0,3.0,18.12,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_695964.jpg,MMY_695964.jpg,immature_granulocytes,.jpg,3fb04a13019fe24fa0d01d0ba218976d,True,360.0,363.0,3.0,20.4,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_920140.jpg,MY_920140.jpg,immature_granulocytes,.jpg,ce57d6ebd37a0fa931a71d0ea7639bcc,True,360.0,363.0,3.0,16.8,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_372485.jpg,EO_372485.jpg,eosinophil,.jpg,65d2c39e217888a94383924e0482bd38,True,360.0,363.0,3.0,16.14,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_326529.jpg,EO_326529.jpg,eosinophil,.jpg,197f7c3b6dcee6286550c1edc9b1283a,True,360.0,363.0,3.0,13.33,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_360043.jpg,BA_360043.jpg,basophil,.jpg,947e54f2c81892bd833e03113a8efa8e,True,360.0,363.0,3.0,18.65,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\basophil\BA_712840.jpg,BA_712840.jpg,basophil,.jpg,ae18bff0e9d77998697bd5e6f3693ee7,True,360.0,363.0,3.0,19.71,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_592354.jpg,PLATELET_592354.jpg,platelet,.jpg,9a8bfca2eacad31d2c508ab3005c1d03,True,360.0,363.0,3.0,12.34,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\BNE_999232.jpg,BNE_999232.jpg,neutrophil,.jpg,e89fa82468993f410b550baba7aa8ce2,True,360.0,363.0,3.0,14.93,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_767155.jpg,PLATELET_767155.jpg,platelet,.jpg,4aac95baa44ede3adecdc6af131ee75d,True,360.0,363.0,3.0,11.23,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_874900.jpg,MY_874900.jpg,immature_granulocytes,.jpg,9af955627fa4c2759a5d50a4c5630eee,True,360.0,363.0,3.0,15.34,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_139640.jpg,PLATELET_139640.jpg,platelet,.jpg,31870b78ec8907488aad935a23af9088,True,360.0,363.0,3.0,12.3,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_67060.jpg,MY_67060.jpg,immature_granulocytes,.jpg,bb4b36573033f3d8227e98a21ae4a1d9,True,360.0,363.0,3.0,16.55,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\PMY_601121.jpg,PMY_601121.jpg,immature_granulocytes,.jpg,d552b94f6c967d1d8eaef98e4ef19bf0,True,360.0,363.0,3.0,17.16,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\platelet\PLATELET_627578.jpg,PLATELET_627578.jpg,platelet,.jpg,e03b37d8b5f2b57402227edf5fb67e55,True,360.0,363.0,3.0,13.27,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MMY_540609.jpg,MMY_540609.jpg,immature_granulocytes,.jpg,bce4bdb7d6dabb0c6a86903f29e4fa87,True,360.0,363.0,3.0,19.04,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\monocyte\MO_701058.jpg,MO_701058.jpg,monocyte,.jpg,bf5d444507d57dc275250740cc4c20ee,True,360.0,363.0,3.0,16.87,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\eosinophil\EO_59160.jpg,EO_59160.jpg,eosinophil,.jpg,671648417e3fc4a7786d5451b3c39b67,True,360.0,363.0,3.0,15.46,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\ig\MY_829182.jpg,MY_829182.jpg,immature_granulocytes,.jpg,0bd42661bd07c03423e81d28c943ba94,True,360.0,363.0,3.0,15.96,train
C:\Users\Startklar\Downloads\ML\Sudhanshu\data\raw\PBC_dataset_normal_DIB\neutrophil\SNE_477469.jpg,SNE_477469.jpg,neutrophil,.jpg,b01187c7f4712268e79c6f821693fcdf,True,360.0,363.0,3.0,16.86,train
